SK_ID_CURR,TARGET,CODE_GENDER,FLAG_OWN_CAR,FLAG_OWN_REALTY,CNT_CHILDREN,AMT_INCOME_TOTAL,AMT_CREDIT,AMT_GOODS_PRICE,NAME_INCOME_TYPE,NAME_EDUCATION_TYPE,NAME_FAMILY_STATUS,NAME_HOUSING_TYPE,REGION_POPULATION_RELATIVE,DAYS_BIRTH,DAYS_EMPLOYED,OCCUPATION_TYPE
100452,1,M,N,Y,1,171000.0,1009566.0,904500.0,Working,Secondary / secondary special,Married,House / apartment,0.025164,-18767,-2046,
100453,0,M,Y,N,2,247500.0,521280.0,450000.0,Working,Higher education,Married,House / apartment,0.008865999999999999,-12191,-3298,
100454,0,M,Y,Y,3,607500.0,1350000.0,1350000.0,Commercial associate,Higher education,Married,House / apartment,0.032561,-13530,-3269,Managers
100455,0,F,Y,Y,2,135000.0,830214.0,693000.0,Working,Higher education,Married,House / apartment,0.030755,-11523,-3443,Core staff
100456,0,M,Y,Y,1,211500.0,545040.0,450000.0,Working,Secondary / secondary special,Married,House / apartment,0.019101,-12360,-914,Drivers
100457,0,F,Y,Y,0,211500.0,270000.0,270000.0,Working,Higher education,Single / not married,House / apartment,0.0060079999999999995,-8922,-728,Core staff
100458,0,F,N,N,0,90000.0,808650.0,675000.0,Pensioner,Secondary / secondary special,Married,House / apartment,0.020713,-20646,365243,
100459,0,M,Y,Y,0,270000.0,225000.0,225000.0,Commercial associate,Secondary / secondary special,Single / not married,House / apartment,0.04622,-15832,-459,Drivers
100460,0,F,N,N,0,315000.0,540000.0,540000.0,Commercial associate,Higher education,Single / not married,Rented apartment,0.014464,-9842,-157,
100461,0,F,Y,Y,0,252000.0,288873.0,238500.0,Working,Secondary / secondary special,Married,House / apartment,0.007114,-15868,-2134,Core staff
100462,0,M,N,N,0,111919.5,152820.0,135000.0,Commercial associate,Secondary / secondary special,Civil marriage,House / apartment,0.018209,-16395,-8001,Laborers
100463,0,F,N,N,0,112500.0,263686.5,238500.0,Pensioner,Secondary / secondary special,Married,House / apartment,0.00496,-14402,365243,
100464,0,M,N,N,0,112500.0,345510.0,247500.0,Working,Secondary / secondary special,Single / not married,House / apartment,0.008625,-9825,-819,Drivers
100465,0,M,N,N,0,135000.0,545040.0,450000.0,Working,Secondary / secondary special,Married,House / apartment,0.016612000000000002,-15783,-5452,Laborers
100467,0,F,N,N,0,81000.0,225000.0,225000.0,Working,Secondary / secondary special,Single / not married,House / apartment,0.028663,-17935,-474,Laborers
100468,0,F,Y,N,0,112500.0,900000.0,900000.0,Pensioner,Secondary / secondary special,Married,House / apartment,0.010006000000000001,-18287,365243,
100469,0,M,Y,Y,0,450000.0,1350000.0,1350000.0,Commercial associate,Higher education,Married,House / apartment,0.014464,-10485,-663,Managers
100470,0,F,Y,Y,0,225000.0,1345500.0,1345500.0,Commercial associate,Higher education,Married,House / apartment,0.026392000000000002,-15601,-3880,
100471,0,F,Y,Y,1,112500.0,697500.0,697500.0,Working,Secondary / secondary special,Married,House / apartment,0.030755,-15150,-392,Laborers
100472,1,M,Y,Y,1,135000.0,545040.0,450000.0,Working,Secondary / secondary special,Married,House / apartment,0.008473999999999999,-13923,-519,Laborers
100473,0,M,Y,Y,0,405000.0,1483231.5,1354500.0,Commercial associate,Higher education,Married,House / apartment,0.0105,-16245,-2015,Managers
100474,0,M,Y,N,0,450000.0,900000.0,900000.0,Commercial associate,Higher education,Married,House / apartment,0.072508,-23045,-2652,Managers
100475,0,F,Y,Y,0,405000.0,495000.0,495000.0,Commercial associate,Higher education,Separated,House / apartment,0.032561,-20165,-362,Accountants
100476,0,M,Y,Y,1,225000.0,509922.0,472500.0,Working,Secondary / secondary special,Married,House / apartment,0.008625,-18469,-304,Laborers
100477,1,M,Y,Y,1,112500.0,284400.0,225000.0,Working,Secondary / secondary special,Married,House / apartment,0.015221,-13715,-151,Drivers
100478,0,F,N,Y,1,90000.0,393543.0,328500.0,Working,Secondary / secondary special,Married,With parents,0.031329,-11935,-5348,Laborers
100479,0,M,Y,Y,0,90000.0,180000.0,180000.0,Working,Secondary / secondary special,Single / not married,House / apartment,0.018801,-9496,-189,Laborers
100480,0,M,N,N,0,450000.0,473760.0,450000.0,Commercial associate,Secondary / secondary special,Single / not married,House / apartment,0.04622,-10046,-1444,IT staff
100481,0,M,Y,Y,0,180000.0,540000.0,540000.0,Working,Secondary / secondary special,Married,House / apartment,0.011656999999999999,-17599,-9542,Laborers
100482,0,F,Y,Y,0,112500.0,445500.0,445500.0,Commercial associate,Secondary / secondary special,Civil marriage,Office apartment,0.0228,-18579,-890,Medicine staff
100485,1,M,Y,N,1,270000.0,810000.0,810000.0,Working,Secondary / secondary special,Married,House / apartment,0.026392000000000002,-11353,-651,Security staff
100486,0,F,N,Y,0,58500.0,172021.5,148500.0,Pensioner,Secondary / secondary special,Widow,House / apartment,0.015221,-23794,365243,
100487,0,M,Y,N,0,121500.0,630747.0,544500.0,Pensioner,Secondary / secondary special,Married,House / apartment,0.016612000000000002,-16476,365243,
100488,0,F,Y,N,1,270000.0,364896.0,315000.0,Commercial associate,Higher education,Single / not married,House / apartment,0.04622,-15300,-435,Core staff
100489,0,M,N,Y,0,90000.0,238500.0,238500.0,Working,Secondary / secondary special,Married,House / apartment,0.010556,-19833,-3953,Laborers
100490,1,M,N,N,0,135000.0,755190.0,675000.0,Working,Secondary / secondary special,Separated,House / apartment,0.00963,-9684,-2354,Security staff
100491,0,M,Y,N,0,193500.0,314100.0,225000.0,Working,Secondary / secondary special,Married,With parents,0.0038179999999999998,-12018,-644,Drivers
100492,0,F,N,Y,3,450000.0,716161.5,634500.0,State servant,Higher education,Separated,House / apartment,0.006629,-12662,-892,Core staff
100493,0,F,Y,Y,0,270000.0,1288350.0,1125000.0,Working,Higher education,Married,House / apartment,0.035792000000000004,-18651,-2593,
100495,0,F,Y,N,1,112500.0,832500.0,832500.0,Working,Secondary / secondary special,Married,House / apartment,0.006305,-13494,-2298,
100496,0,F,N,Y,0,450000.0,1125000.0,1125000.0,Working,Secondary / secondary special,Married,House / apartment,0.026392000000000002,-18627,-2190,Sales staff
100497,0,M,N,Y,0,135000.0,180000.0,180000.0,Commercial associate,Secondary / secondary special,Single / not married,House / apartment,0.009175,-8956,-401,Low-skill Laborers
100498,0,M,N,Y,0,112500.0,485190.0,405000.0,Working,Secondary / secondary special,Married,House / apartment,0.020713,-16468,-1544,
100499,0,F,Y,Y,0,225000.0,678996.0,540000.0,Working,Secondary / secondary special,Civil marriage,House / apartment,0.010032,-13229,-1210,
100500,0,F,N,N,0,202500.0,840951.0,679500.0,Commercial associate,Secondary / secondary special,Single / not married,Municipal apartment,0.032561,-18522,-4322,Laborers
100501,0,M,N,N,1,247500.0,1125000.0,1125000.0,Working,Higher education,Single / not married,House / apartment,0.007273999999999999,-13816,-1870,Laborers
100502,0,F,Y,Y,0,202500.0,485640.0,450000.0,Commercial associate,Higher education,Married,Municipal apartment,0.022625,-16121,-3159,Core staff
100503,0,F,N,Y,0,189000.0,876019.5,783000.0,Pensioner,Secondary / secondary special,Married,House / apartment,0.009175,-22524,365243,
100504,0,F,N,Y,0,157500.0,187704.0,148500.0,Commercial associate,Secondary / secondary special,Single / not married,House / apartment,0.019688999999999998,-18271,-206,Core staff
100505,0,M,Y,Y,3,225000.0,675000.0,675000.0,Working,Secondary / secondary special,Married,House / apartment,0.022625,-17222,-3723,Security staff
100506,0,M,Y,Y,0,112500.0,345645.0,243000.0,Working,Secondary / secondary special,Married,House / apartment,0.006305,-14671,-1977,
100507,0,M,N,N,1,202500.0,450000.0,450000.0,Commercial associate,Secondary / secondary special,Civil marriage,With parents,0.010032,-7747,-139,Sales staff
100508,0,F,Y,Y,0,450000.0,1971072.0,1800000.0,Commercial associate,Higher education,Married,House / apartment,0.032561,-18268,-2569,Managers
100509,0,F,N,Y,0,90000.0,339241.5,238500.0,Pensioner,Secondary / secondary special,Separated,House / apartment,0.035792000000000004,-21987,365243,
100511,0,F,N,N,0,85500.0,454500.0,454500.0,Working,Secondary / secondary special,Married,House / apartment,0.018634,-11519,-1563,Sales staff
100513,0,F,N,Y,0,180000.0,848745.0,675000.0,Commercial associate,Secondary / secondary special,Married,House / apartment,0.035792000000000004,-18344,-7364,
100514,0,M,N,Y,0,270000.0,265306.5,252000.0,Pensioner,Higher education,Married,House / apartment,0.018029,-15187,365243,
100515,0,F,N,Y,0,157500.0,1032093.0,922500.0,Commercial associate,Secondary / secondary special,Married,House / apartment,0.031329,-17668,-900,Laborers
100516,0,F,N,N,0,157500.0,117000.0,117000.0,Pensioner,Secondary / secondary special,Single / not married,House / apartment,0.028663,-20792,365243,
100518,0,F,N,Y,0,117000.0,202500.0,202500.0,Pensioner,Secondary / secondary special,Widow,House / apartment,0.00733,-22681,365243,
100519,0,F,N,N,0,112500.0,625536.0,540000.0,Pensioner,Secondary / secondary special,Widow,Municipal apartment,0.007114,-19031,365243,
100520,0,F,N,Y,0,135000.0,270000.0,270000.0,Working,Secondary / secondary special,Single / not married,House / apartment,0.007305,-20143,-2572,Laborers
100521,0,F,N,N,0,157500.0,225000.0,225000.0,Pensioner,Secondary / secondary special,Married,House / apartment,0.008473999999999999,-20523,365243,
100522,0,F,Y,Y,1,180000.0,343683.0,261000.0,Working,Secondary / secondary special,Married,House / apartment,0.018801,-10933,-2309,
100523,0,M,Y,Y,0,225000.0,1096020.0,900000.0,Commercial associate,Secondary / secondary special,Married,House / apartment,0.04622,-18278,-1808,Low-skill Laborers
100524,0,M,N,Y,0,112500.0,284400.0,225000.0,Working,Secondary / secondary special,Married,House / apartment,0.006207,-10936,-3186,
100525,0,M,N,Y,0,157500.0,215640.0,180000.0,Working,Secondary / secondary special,Civil marriage,House / apartment,0.005144,-15191,-116,Laborers
100526,0,M,Y,N,1,144000.0,90000.0,90000.0,Commercial associate,Secondary / secondary special,Married,House / apartment,0.0031219999999999998,-13227,-668,Drivers
100527,0,F,N,N,0,112500.0,270000.0,270000.0,Commercial associate,Higher education,Civil marriage,House / apartment,0.026392000000000002,-9393,-992,Accountants
100528,0,F,N,Y,1,90000.0,675000.0,675000.0,Working,Secondary / secondary special,Married,House / apartment,0.020246,-14608,-4624,
100529,0,F,N,Y,0,135000.0,269550.0,225000.0,Working,Higher education,Single / not married,With parents,0.028663,-8857,-348,Core staff
100530,0,F,Y,Y,0,135000.0,770292.0,688500.0,Commercial associate,Secondary / secondary special,Married,House / apartment,0.010556,-18035,-3802,Sales staff
100531,0,F,Y,Y,2,112500.0,904500.0,904500.0,Working,Higher education,Married,Rented apartment,0.030755,-12349,-589,Core staff
100532,0,M,Y,Y,0,99000.0,277969.5,229500.0,Working,Secondary / secondary special,Civil marriage,House / apartment,0.008625,-18437,-117,Laborers
100533,0,M,N,Y,0,121500.0,382500.0,382500.0,Working,Secondary / secondary special,Married,House / apartment,0.028663,-15363,-5359,Laborers
100534,0,F,N,N,0,157500.0,256500.0,256500.0,Commercial associate,Secondary / secondary special,Married,House / apartment,0.028663,-13986,-4363,Laborers
100535,0,M,Y,N,0,90000.0,225000.0,225000.0,Working,Secondary / secondary special,Civil marriage,House / apartment,0.006670999999999999,-20488,-1352,Laborers
100536,0,F,Y,Y,2,99000.0,787131.0,679500.0,Commercial associate,Secondary / secondary special,Married,House / apartment,0.019101,-14357,-1683,Sales staff
100537,0,F,N,Y,1,180000.0,1044724.5,936000.0,Working,Higher education,Married,House / apartment,0.020713,-11418,-3351,Accountants
100538,0,M,Y,N,1,157500.0,450000.0,450000.0,Working,Secondary / secondary special,Married,House / apartment,0.030755,-16060,-3031,Security staff
100539,0,M,N,Y,0,184500.0,225000.0,225000.0,State servant,Secondary / secondary special,Single / not married,House / apartment,0.02461,-14678,-3353,Core staff
100540,1,F,N,Y,1,157500.0,338832.0,292500.0,State servant,Secondary / secondary special,Single / not married,House / apartment,0.018029,-9289,-1003,Medicine staff
100541,1,F,Y,N,2,180000.0,900000.0,900000.0,Working,Secondary / secondary special,Single / not married,House / apartment,0.018209,-10616,-1065,Sales staff
100542,0,F,N,Y,0,112500.0,156339.0,130500.0,Working,Secondary / secondary special,Married,House / apartment,0.011703,-16388,-8923,Medicine staff
100543,0,F,N,Y,0,157500.0,225000.0,225000.0,Pensioner,Secondary / secondary special,Separated,House / apartment,0.016612000000000002,-20173,365243,
100544,0,F,N,Y,0,96750.0,252000.0,252000.0,Commercial associate,Secondary / secondary special,Single / not married,House / apartment,0.018209,-13583,-117,Sales staff
100545,0,F,N,Y,0,144000.0,1012500.0,1012500.0,Working,Secondary / secondary special,Married,House / apartment,0.035792000000000004,-19058,-10089,
100546,0,M,N,Y,0,67500.0,508495.5,454500.0,Pensioner,Secondary / secondary special,Married,House / apartment,0.031329,-23539,365243,
100547,1,M,Y,N,0,211500.0,450000.0,450000.0,Working,Secondary / secondary special,Married,House / apartment,0.026392000000000002,-10037,-148,High skill tech staff
100549,0,F,N,Y,0,225000.0,545040.0,450000.0,Commercial associate,Secondary / secondary special,Single / not married,House / apartment,0.032561,-16540,-3845,Private service staff
100550,0,F,Y,Y,0,247500.0,669591.0,508500.0,Commercial associate,Higher education,Married,House / apartment,0.035792000000000004,-13768,-2722,Laborers
100554,0,F,Y,Y,0,225000.0,1125000.0,1125000.0,Commercial associate,Higher education,Married,Office apartment,0.028663,-11980,-486,Managers
100555,0,F,N,N,0,112500.0,337500.0,337500.0,Working,Secondary / secondary special,Single / not married,Rented apartment,0.028663,-12293,-304,Sales staff
100556,0,F,N,Y,0,58500.0,50940.0,45000.0,Pensioner,Secondary / secondary special,Widow,House / apartment,0.0105,-22735,365243,
100557,0,F,Y,Y,0,225000.0,1320975.0,1183500.0,Commercial associate,Incomplete higher,Married,House / apartment,0.018801,-10825,-1802,Sales staff
100558,0,M,N,Y,0,157500.0,270000.0,270000.0,Working,Secondary / secondary special,Married,House / apartment,0.030755,-19499,-1299,Laborers
100559,0,F,Y,Y,0,450000.0,2286211.5,2182500.0,State servant,Higher education,Married,House / apartment,0.01885,-20589,-13994,Core staff
100560,0,F,N,N,0,49500.0,225000.0,225000.0,Pensioner,Higher education,Married,Municipal apartment,0.006305,-21157,365243,
100562,0,M,N,Y,1,337500.0,675000.0,675000.0,State servant,Higher education,Married,House / apartment,0.04622,-12232,-4332,Managers
100563,0,F,N,Y,0,135000.0,1175314.5,1053000.0,Working,Secondary / secondary special,Married,House / apartment,0.006305,-15227,-1615,Sales staff
100564,0,M,N,Y,2,180000.0,835380.0,675000.0,Commercial associate,Secondary / secondary special,Married,Municipal apartment,0.04622,-16304,-811,Drivers
100565,0,F,N,Y,0,112500.0,518562.0,463500.0,Pensioner,Secondary / secondary special,Married,House / apartment,0.031329,-20934,365243,
100566,0,F,N,Y,1,117000.0,932643.0,778500.0,Working,Secondary / secondary special,Married,House / apartment,0.018029,-18125,-3443,Cooking staff
100567,1,M,Y,Y,0,99000.0,180000.0,180000.0,Working,Secondary / secondary special,Married,House / apartment,0.028663,-8063,-261,Sales staff
100570,0,F,Y,N,0,180000.0,1395000.0,1395000.0,Commercial associate,Secondary / secondary special,Married,House / apartment,0.028663,-13162,-215,Laborers
100571,0,M,Y,Y,2,292500.0,983299.5,904500.0,Working,Secondary / secondary special,Married,House / apartment,0.002042,-9970,-1912,Drivers
100572,0,F,N,Y,0,31500.0,314055.0,238500.0,Pensioner,Lower secondary,Married,House / apartment,0.031329,-19110,365243,
100573,0,F,Y,N,1,157500.0,961146.0,688500.0,Working,Secondary / secondary special,Civil marriage,House / apartment,0.015221,-13482,-1684,
100574,0,M,Y,Y,0,225000.0,1125000.0,1125000.0,Commercial associate,Higher education,Married,House / apartment,0.026392000000000002,-18280,-241,Drivers
100575,0,M,Y,Y,0,108000.0,247275.0,225000.0,Pensioner,Higher education,Civil marriage,House / apartment,0.00823,-22443,365243,
100576,0,F,N,Y,2,180000.0,225000.0,225000.0,Commercial associate,Secondary / secondary special,Married,House / apartment,0.032561,-12803,-342,Cooking staff
100577,0,F,N,Y,0,171000.0,555273.0,463500.0,Pensioner,Lower secondary,Married,House / apartment,0.02461,-23169,365243,
100578,0,M,N,N,1,135000.0,358443.0,252000.0,Commercial associate,Lower secondary,Married,With parents,0.0228,-11178,-4575,Laborers
100579,0,M,N,N,2,180000.0,270000.0,270000.0,Working,Secondary / secondary special,Married,House / apartment,0.035792000000000004,-15953,-195,High skill tech staff
100580,0,F,N,Y,0,270000.0,528318.0,441000.0,Working,Secondary / secondary special,Married,House / apartment,0.00733,-19008,-1689,Laborers
100581,0,F,N,Y,0,270000.0,835380.0,675000.0,Commercial associate,Higher education,Married,House / apartment,0.072508,-19484,-3899,
100582,0,M,N,Y,0,135000.0,1546020.0,1350000.0,Pensioner,Secondary / secondary special,Married,House / apartment,0.025164,-22838,365243,
100583,0,M,Y,Y,1,360000.0,343800.0,225000.0,Commercial associate,Secondary / secondary special,Married,House / apartment,0.0060079999999999995,-16465,-4406,Drivers
100584,0,F,N,N,0,139500.0,269550.0,225000.0,Working,Secondary / secondary special,Single / not married,House / apartment,0.005313,-19092,-2197,Accountants
100585,0,M,N,Y,0,126000.0,284400.0,225000.0,Working,Secondary / secondary special,Married,House / apartment,0.01885,-12327,-1374,Laborers
100586,0,F,N,Y,0,85500.0,515529.0,391500.0,Pensioner,Secondary / secondary special,Widow,House / apartment,0.01885,-22291,365243,
100587,0,F,Y,Y,1,90000.0,117162.0,103500.0,Working,Secondary / secondary special,Widow,House / apartment,0.01885,-17999,-750,Cleaning staff
100588,0,F,N,Y,1,157500.0,679500.0,679500.0,Commercial associate,Higher education,Single / not married,House / apartment,0.007273999999999999,-11816,-1540,Laborers
100589,0,M,N,Y,0,103500.0,302076.0,270000.0,Working,Secondary / secondary special,Single / not married,House / apartment,0.008575,-10053,-1458,
100590,0,F,Y,N,0,225000.0,478498.5,454500.0,Working,Secondary / secondary special,Married,House / apartment,0.035792000000000004,-15923,-1384,
100593,0,F,Y,Y,0,90000.0,263686.5,238500.0,Working,Secondary / secondary special,Married,House / apartment,0.00823,-13693,-6715,Cooking staff
100594,0,F,N,Y,0,106398.0,360000.0,360000.0,Commercial associate,Higher education,Single / not married,House / apartment,0.018801,-14324,-583,Sales staff
100595,0,F,N,Y,0,247500.0,450000.0,450000.0,Working,Secondary / secondary special,Married,House / apartment,0.014519999999999998,-15538,-990,Realty agents
100596,0,F,N,Y,0,117000.0,599778.0,477000.0,Working,Secondary / secondary special,Separated,House / apartment,0.020713,-17196,-749,Cooking staff
100597,0,F,N,Y,0,135000.0,734994.0,526500.0,Working,Secondary / secondary special,Separated,House / apartment,0.019101,-18673,-1434,
100598,0,M,N,Y,0,202500.0,1125000.0,1125000.0,Working,Higher education,Married,House / apartment,0.015221,-13405,-1057,Drivers
100599,0,M,N,Y,0,315000.0,835380.0,675000.0,Commercial associate,Secondary / secondary special,Married,House / apartment,0.032561,-16117,-3820,Laborers
100600,0,F,N,Y,2,112500.0,1237684.5,1138500.0,State servant,Secondary / secondary special,Married,House / apartment,0.018029,-14751,-8093,Core staff
100601,0,F,N,Y,0,157500.0,284400.0,225000.0,Working,Secondary / secondary special,Married,House / apartment,0.04622,-13509,-908,Laborers
100603,0,M,N,Y,0,144000.0,442791.0,400500.0,Commercial associate,Secondary / secondary special,Married,House / apartment,0.019101,-19862,-2017,Security staff
100604,0,F,N,N,0,180000.0,278460.0,225000.0,Commercial associate,Higher education,Civil marriage,House / apartment,0.072508,-8433,-786,
100605,0,F,Y,Y,1,229500.0,1006920.0,900000.0,Working,Higher education,Married,House / apartment,0.00823,-9920,-279,Laborers
100606,0,M,Y,Y,0,225000.0,593010.0,495000.0,Pensioner,Secondary / secondary special,Married,House / apartment,0.019101,-20372,365243,
100608,0,F,N,N,0,184500.0,654498.0,585000.0,Pensioner,Secondary / secondary special,Married,House / apartment,0.00496,-20597,365243,
100609,0,F,N,Y,0,180000.0,294322.5,243000.0,Commercial associate,Secondary / secondary special,Single / not married,House / apartment,0.022625,-9250,-490,Sales staff
100610,0,F,Y,Y,0,292500.0,900000.0,900000.0,Commercial associate,Incomplete higher,Separated,House / apartment,0.019101,-13281,-442,Sales staff
100611,0,F,N,N,0,135000.0,254700.0,225000.0,Working,Higher education,Married,House / apartment,0.018634,-17437,-3443,Sales staff
100612,0,F,Y,N,0,157500.0,1288350.0,1125000.0,Commercial associate,Higher education,Married,House / apartment,0.006670999999999999,-14573,-3569,Laborers
100614,0,F,N,N,0,90000.0,180000.0,180000.0,Commercial associate,Incomplete higher,Single / not married,House / apartment,0.015221,-8126,-155,Core staff
100615,0,F,N,Y,0,180000.0,675000.0,675000.0,Working,Secondary / secondary special,Single / not married,House / apartment,0.018209,-18294,-5493,Security staff
100616,1,M,Y,N,0,225000.0,203760.0,180000.0,Working,Secondary / secondary special,Single / not married,House / apartment,0.072508,-13481,-234,Laborers
100619,0,F,N,N,0,99000.0,364896.0,315000.0,Commercial associate,Higher education,Single / not married,House / apartment,0.005084,-11156,-890,
100620,0,F,N,Y,0,225000.0,1800000.0,1800000.0,Commercial associate,Secondary / secondary special,Married,House / apartment,0.072508,-17388,-1988,High skill tech staff
100621,0,M,Y,Y,0,450000.0,1312110.0,1125000.0,Commercial associate,Secondary / secondary special,Married,House / apartment,0.032561,-18204,-3942,Core staff
100623,0,F,N,Y,0,207000.0,380533.5,328500.0,State servant,Secondary / secondary special,Married,Municipal apartment,0.04622,-17789,-5368,Core staff
100624,0,M,Y,Y,0,99000.0,521280.0,450000.0,Pensioner,Secondary / secondary special,Married,House / apartment,0.006852,-23759,365243,
100626,0,F,N,Y,3,337500.0,926136.0,760500.0,Commercial associate,Higher education,Married,House / apartment,0.006629,-11230,-200,Core staff
100627,0,F,N,Y,0,162000.0,874152.0,810000.0,Commercial associate,Higher education,Married,House / apartment,0.072508,-15061,-8294,Laborers
100628,0,F,Y,N,1,121500.0,225000.0,225000.0,Commercial associate,Secondary / secondary special,Civil marriage,House / apartment,0.02461,-15671,-214,Sales staff
100629,0,F,N,Y,0,112500.0,201024.0,144000.0,Working,Secondary / secondary special,Married,House / apartment,0.035792000000000004,-17275,-9284,Core staff
100630,0,F,Y,N,0,202500.0,675000.0,675000.0,Working,Higher education,Single / not married,House / apartment,0.010006000000000001,-9524,-797,Laborers
100631,0,F,N,Y,1,135000.0,913500.0,913500.0,Working,Secondary / secondary special,Separated,House / apartment,0.010643000000000001,-17515,-2412,
100632,0,M,Y,Y,0,225000.0,732915.0,675000.0,Commercial associate,Higher education,Married,House / apartment,0.032561,-16195,-1067,Managers
100633,0,M,Y,Y,1,247500.0,414792.0,315000.0,Working,Secondary / secondary special,Married,House / apartment,0.010966,-13146,-1558,Drivers
100634,0,F,N,Y,0,108000.0,157500.0,157500.0,Commercial associate,Higher education,Married,House / apartment,0.015221,-12515,-1585,Core staff
100635,0,F,N,Y,0,157500.0,238500.0,238500.0,Commercial associate,Secondary / secondary special,Married,House / apartment,0.025164,-12265,-3078,Laborers
100636,1,F,N,Y,0,211500.0,1506816.0,1350000.0,Commercial associate,Higher education,Separated,House / apartment,0.026392000000000002,-21022,-1539,High skill tech staff
100637,0,F,N,Y,0,270000.0,765000.0,765000.0,Commercial associate,Higher education,Married,House / apartment,0.032561,-22883,-2360,Core staff
100638,0,M,Y,Y,0,135000.0,203760.0,180000.0,Working,Secondary / secondary special,Married,House / apartment,0.019101,-13468,-1401,Laborers
100639,0,F,N,Y,0,90000.0,158301.0,148500.0,Working,Secondary / secondary special,Married,House / apartment,0.00702,-17573,-552,Sales staff
100640,0,F,N,Y,2,157500.0,373311.0,283500.0,Working,Higher education,Married,House / apartment,0.006207,-11887,-2260,Managers
100641,1,M,N,Y,0,112500.0,254700.0,225000.0,Commercial associate,Secondary / secondary special,Civil marriage,With parents,0.028663,-11405,-459,Security staff
100642,0,F,N,Y,0,157500.0,1350000.0,1350000.0,Pensioner,Incomplete higher,Married,House / apartment,0.015221,-21893,365243,
100643,0,F,N,Y,0,90000.0,755190.0,675000.0,Pensioner,Higher education,Separated,House / apartment,0.003069,-23185,365243,
100644,0,F,Y,Y,2,76500.0,119925.0,112500.0,Working,Higher education,Married,House / apartment,0.014464,-12463,-1631,
100645,0,M,Y,N,0,247500.0,900000.0,900000.0,Working,Secondary / secondary special,Single / not married,House / apartment,0.019101,-12340,-3334,Managers
100646,1,M,Y,Y,0,216000.0,640080.0,450000.0,Working,Secondary / secondary special,Married,House / apartment,0.010032,-15152,-298,Laborers
100647,0,F,N,Y,0,99000.0,247500.0,247500.0,Working,Higher education,Married,House / apartment,0.025164,-17142,-1051,
100648,0,M,Y,N,0,67500.0,225000.0,225000.0,Working,Secondary / secondary special,Civil marriage,House / apartment,0.018209,-12749,-1607,Core staff
100649,1,F,N,N,2,180000.0,284400.0,225000.0,Working,Secondary / secondary special,Civil marriage,House / apartment,0.020713,-11653,-4832,
100650,1,M,N,N,0,135000.0,808650.0,675000.0,Commercial associate,Secondary / secondary special,Single / not married,House / apartment,0.031329,-16582,-1496,Low-skill Laborers
100651,0,F,Y,N,0,157500.0,634482.0,454500.0,Working,Secondary / secondary special,Married,House / apartment,0.020713,-12838,-2271,High skill tech staff
100652,0,F,Y,Y,0,130500.0,995562.0,922500.0,Pensioner,Secondary / secondary special,Married,House / apartment,0.035792000000000004,-22021,365243,
100653,0,F,N,Y,1,247500.0,755856.0,652500.0,Working,Secondary / secondary special,Separated,House / apartment,0.009656999999999999,-12394,-853,Laborers
100654,0,F,N,Y,2,135000.0,427500.0,427500.0,Working,Higher education,Married,House / apartment,0.028663,-11767,-3808,
100655,0,M,N,Y,0,112500.0,270000.0,270000.0,Working,Secondary / secondary special,Married,House / apartment,0.018029,-19763,-12143,Laborers
100656,0,F,N,Y,0,54000.0,312768.0,270000.0,Pensioner,Secondary / secondary special,Married,House / apartment,0.002042,-20419,365243,
100657,0,F,N,N,0,135000.0,414792.0,315000.0,Working,Lower secondary,Married,House / apartment,0.011656999999999999,-19215,-4556,
100658,0,F,N,N,1,189000.0,215640.0,180000.0,Working,Secondary / secondary special,Civil marriage,House / apartment,0.010966,-8948,-1381,Sales staff
100659,0,F,N,Y,0,90000.0,603792.0,504000.0,Working,Secondary / secondary special,Married,House / apartment,0.010147,-18926,-975,Core staff
100660,0,M,N,Y,2,234000.0,270000.0,270000.0,Commercial associate,Secondary / secondary special,Civil marriage,House / apartment,0.011656999999999999,-14739,-1854,Sales staff
100661,0,M,Y,Y,0,202500.0,808650.0,675000.0,Commercial associate,Higher education,Married,House / apartment,0.0031219999999999998,-12520,-3871,Managers
100662,0,F,N,Y,0,67500.0,152685.0,103500.0,Working,Secondary / secondary special,Married,House / apartment,0.009656999999999999,-16848,-362,Sales staff
100663,0,F,N,Y,0,112500.0,254700.0,225000.0,State servant,Secondary / secondary special,Married,House / apartment,0.00702,-17426,-2415,Medicine staff
100664,0,M,Y,Y,0,87750.0,314100.0,225000.0,Commercial associate,Secondary / secondary special,Single / not married,House / apartment,0.031329,-20092,-437,Drivers
100665,0,F,N,Y,2,112500.0,270000.0,270000.0,Working,Secondary / secondary special,Married,House / apartment,0.00823,-7766,-504,Cooking staff
100666,0,M,Y,Y,0,135000.0,422451.0,297000.0,Working,Secondary / secondary special,Single / not married,House / apartment,0.020713,-10691,-1590,
100667,0,M,N,Y,0,45000.0,168102.0,148500.0,Pensioner,Secondary / secondary special,Married,House / apartment,0.014464,-20113,365243,
100668,0,F,N,N,1,144000.0,364896.0,315000.0,Working,Higher education,Single / not married,House / apartment,0.018801,-14731,-6767,
100669,0,M,Y,N,0,81000.0,670500.0,670500.0,Pensioner,Secondary / secondary special,Married,House / apartment,0.028663,-22990,365243,
100670,0,F,N,Y,0,112500.0,381528.0,315000.0,Working,Incomplete higher,Married,House / apartment,0.030755,-19741,-3723,
